stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
986,986,Tremont St @ Hibbard Rd,,,,42.35483,-71.181197,LocalBus,,,,0,986-parent,1,Newton,Tremont Street,Hibbard Road,3
10031-parent,10031-parent,E 1st St @ P St,,,,42.338307,-71.027132,LocalBus,,,,1,,1,Boston,East First Street,P Street,3
10031,10031,E 1st St @ P St,,,,42.338307,-71.027132,LocalBus,,,,0,10031-parent,1,Boston,East First Street,P Street,3
38813-parent,38813-parent,Keystone Apartments,,,,42.279443,-71.048564,LocalBus,,,,1,,1,Boston,,,3
38813,38813,Keystone Apartments,,,,42.279443,-71.048564,LocalBus,,,,0,38813-parent,1,Boston,,,3
81448-parent,81448-parent,Central Ave @ Hampton Ave,,,,42.309974,-71.23117,LocalBus,,,,1,,1,Needham,Central Avenue,Hampton Avenue,3
81448,81448,Central Ave @ Hampton Ave,,,,42.309974,-71.23117,LocalBus,,,,0,81448-parent,1,Needham,Central Avenue,Hampton Avenue,3
49002-parent,49002-parent,Washington St @ Tufts Med Ctr,,,,42.349908,-71.063684,LocalBus,,,level_in_street,1,,1,Boston,Washington Street,,3
49002,49002,Washington St @ Tufts Med Ctr,,,,42.349908,-71.063684,LocalBus,,,level_in_street,0,49002-parent,1,Boston,Washington Street,,3
515-parent,515-parent,Washington St @ Fuller St,,,,42.281923,-71.071177,LocalBus,,,,1,,1,Boston,Washington Street,Fuller Street,3
515,515,Washington St @ Fuller St,,,,42.281923,-71.071177,LocalBus,,,,0,515-parent,1,Boston,Washington Street,Fuller Street,3
841-parent,841-parent,Lagrange St @ Virgil Rd,,,,42.283759,-71.161613,LocalBus,,,,1,,1,Boston,La Grange Street,Virgil Road,3
841,841,Lagrange St @ Virgil Rd,,,,42.283759,-71.161613,LocalBus,,,,0,841-parent,1,Boston,La Grange Street,Virgil Road,3
839-parent,839-parent,Lagrange St @ Burard St,,,,42.285862,-71.163908,LocalBus,,,,1,,1,Boston,La Grange Street,Burard Street,3
839,839,Lagrange St @ Burard St,,,,42.285862,-71.163908,LocalBus,,,,0,839-parent,1,Boston,La Grange Street,Burard Street,3
4673-parent,4673-parent,North St opp Dearborn St,,,,42.528027,-70.90289,LocalBus,,,,1,,1,Salem,North Street,Dearborn Street,3
4673,4673,North St opp Dearborn St,,,,42.528027,-70.90289,LocalBus,,,,0,4673-parent,1,Salem,North Street,Dearborn Street,3
4782-parent,4782-parent,Humphrey St @ May St,,,,42.483599,-70.887888,LocalBus,,,,1,,1,Marblehead,Humphrey Street,West Street,3
4782,4782,Humphrey St @ May St,,,,42.483599,-70.887888,LocalBus,,,,0,4782-parent,1,Marblehead,Humphrey Street,West Street,3
9043-parent,9043-parent,Fellsway @ Wellington Circle Shopping Ctr,,,,42.406663,-71.082442,LocalBus,,,,1,,0,Medford,Fellsway,,3
9043,9043,Fellsway @ Wellington Circle Shopping Ctr,,,,42.406663,-71.082442,LocalBus,,,,0,9043-parent,0,Medford,Fellsway,,3
602-parent,602-parent,South St @ Taft Hill Terr,,,,42.286987,-71.128796,LocalBus,,,,1,,1,Boston,South Street,Tafthill Terrace,3
602,602,South St @ Taft Hill Terr,,,,42.286987,-71.128796,LocalBus,,,,0,602-parent,1,Boston,South Street,Tafthill Terrace,3
414-parent,414-parent,Blue Hill Ave @ Seaver St,,,,42.305649,-71.084754,LocalBus,,,,1,,1,Boston,Blue Hill Avenue,,3
414,414,Blue Hill Ave @ Seaver St,,,,42.305649,-71.084754,LocalBus,,,,0,414-parent,1,Boston,Blue Hill Avenue,,3
3405-parent,3405-parent,Copeland St @ Furnace Ave,,,,42.245243,-71.027985,LocalBus,,,,1,,1,Quincy,Copeland Street,Furnace Avenue,3
3405,3405,Copeland St @ Furnace Ave,,,,42.245243,-71.027985,LocalBus,,,,0,3405-parent,1,Quincy,Copeland Street,Furnace Avenue,3
81446-parent,81446-parent,Central Ave @ Noanette Rd,,,,42.30798,-71.235193,LocalBus,,,,1,,1,Needham,Central Avenue,Parkland Road,3
81446,81446,Central Ave @ Noanette Rd,,,,42.30798,-71.235193,LocalBus,,,,0,81446-parent,1,Needham,Central Avenue,Parkland Road,3
8195-parent,8195-parent,Walnut St @ Prospect Ave,,,,42.341438,-71.206756,LocalBus,,,,1,,1,Newton,Walnut Street,Prospect Avenue,3
8195,8195,Walnut St @ Prospect Ave,,,,42.341438,-71.206756,LocalBus,,,,0,8195-parent,1,Newton,Walnut Street,Prospect Avenue,3
86618-parent,86618-parent,Main St @ Glenwood Ave,,,,42.145822,-71.25317,LocalBus,,,,1,,1,Walpole,Main Street,Stone Street,3
86618,86618,Main St @ Glenwood Ave,,,,42.145822,-71.25317,LocalBus,,,,0,86618-parent,1,Walpole,Main Street,Stone Street,3
9270022-parent,9270022-parent,State - Congress St @ State St,,,,42.359546,-71.057192,LocalBus,,,,1,,1,Boston,Congress Street,State Street,3
9270022,9270022,State - Congress St @ State St,,,,42.359546,-71.057192,LocalBus,,,,0,9270022-parent,1,Boston,Congress Street,State Street,3
53618-parent,53618-parent,Washington St @ Dean St,,,,42.18044,-71.204642,LocalBus,,,,1,,1,Norwood,Washington Street,Dean Street,3
53618,53618,Washington St @ Dean St,,,,42.18044,-71.204642,LocalBus,,,,0,53618-parent,1,Norwood,Washington Street,Dean Street,3
4185-parent,4185-parent,N Main St opp Roel St,,,,42.170673,-71.046564,LocalBus,,,,1,,1,Randolph,North Main Street,Roel Street,3
4185,4185,N Main St opp Roel St,,,,42.170673,-71.046564,LocalBus,,,,0,4185-parent,1,Randolph,North Main Street,Roel Street,3
1053-parent,1053-parent,Western Ave @ Genzyme,,,,42.363915,-71.119805,LocalBus,,,,1,,1,Boston,Western Avenue,,3
1053,1053,Western Ave @ Genzyme,,,,42.363915,-71.119805,LocalBus,,,,0,1053-parent,1,Boston,Western Avenue,,3
836-parent,836-parent,Lasell St opp Atlantis St,,,,42.288124,-71.167836,LocalBus,,,,1,,1,Boston,Lasell Street,Atlantis Street,3
836,836,Lasell St opp Atlantis St,,,,42.288124,-71.167836,LocalBus,,,,0,836-parent,1,Boston,Lasell Street,Atlantis Street,3
2180-parent,2180-parent,Concord Ave @ Birch St,,,,42.386307,-71.139558,LocalBus,,,,1,,1,Cambridge,Concord Avenue,Birch Street,3
2180,2180,Concord Ave @ Birch St,,,,42.386307,-71.139558,LocalBus,,,,0,2180-parent,1,Cambridge,Concord Avenue,Birch Street,3
2255-parent,2255-parent,Massachusetts Ave @ Mt Vernon St,,,,42.418877,-71.167126,LocalBus,,,,1,,1,Arlington,Massachusetts Avenue,Prentiss Road,3
2255,2255,Massachusetts Ave @ Mt Vernon St,,,,42.418877,-71.167126,LocalBus,,,,0,2255-parent,1,Arlington,Massachusetts Avenue,Prentiss Road,3
4217-parent,4217-parent,S Main St @ Fairview Ave,,,,42.15705,-71.044146,LocalBus,,,,1,,1,Randolph,South Main Street,Darrell Drive,3
4217,4217,S Main St @ Fairview Ave,,,,42.15705,-71.044146,LocalBus,,,,0,4217-parent,1,Randolph,South Main Street,Darrell Drive,3
6947-parent,6947-parent,Main St @ Sheridan Circle,,,,42.464649,-71.14543,LocalBus,,,,1,,1,Winchester,Main Street,Russell Road,3
6947,6947,Main St @ Sheridan Circle,,,,42.464649,-71.14543,LocalBus,,,,0,6947-parent,1,Winchester,Main Street,Russell Road,3
3535-parent,3535-parent,Bridge St opp Birchbrow Ave,,,,42.242602,-70.955925,LocalBus,,,,1,,1,Weymouth,Bridge Street,Birchbrow Avenue,3
3535,3535,Bridge St opp Birchbrow Ave,,,,42.242602,-70.955925,LocalBus,,,,0,3535-parent,1,Weymouth,Bridge Street,Birchbrow Avenue,3
1363-parent,1363-parent,Huntington Ave @ Fenwood Rd,,,,42.333665,-71.105931,LocalBus,,,,1,,1,Boston,Huntington Avenue,Wait Street,3
1363,1363,Huntington Ave @ Fenwood Rd,,,,42.333665,-71.105931,LocalBus,,,,0,1363-parent,1,Boston,Huntington Avenue,Wait Street,3
3705-parent,3705-parent,North St @ Curtis St,,,,42.240551,-70.944069,LocalBus,,,,1,,1,Weymouth,North Street,Curtis Street,3
3705,3705,North St @ Curtis St,,,,42.240551,-70.944069,LocalBus,,,,0,3705-parent,1,Weymouth,North Street,Curtis Street,3
45-parent,45-parent,E Broadway @ G St,,,,42.335505,-71.044151,LocalBus,,,,1,,1,Boston,East Broadway,G Street,3
45,45,E Broadway @ G St,,,,42.335505,-71.044151,LocalBus,,,,0,45-parent,1,Boston,East Broadway,G Street,3
7609-parent,7609-parent,Winter St @ Chestnut St,,,,42.456053,-70.991888,LocalBus,,,,1,,1,Saugus,Winter Street,Chestnut Street,3
7609,7609,Winter St @ Chestnut St,,,,42.456053,-70.991888,LocalBus,,,,0,7609-parent,1,Saugus,Winter Street,Chestnut Street,3
2080-parent,2080-parent,Huron Ave @ Larch Rd,,,,42.380218,-71.14328,LocalBus,,,,1,,1,Cambridge,Huron Avenue,Larch Road,3
2080,2080,Huron Ave @ Larch Rd,,,,42.380218,-71.14328,LocalBus,,,,0,2080-parent,1,Cambridge,Huron Avenue,Larch Road,3
3883-parent,3883-parent,Washington St opp Massachusetts Ave,,,,42.181327,-71.013824,LocalBus,,,,1,,1,Braintree,Washington Street,Massachusetts Avenue,3
3883,3883,Washington St opp Massachusetts Ave,,,,42.181327,-71.013824,LocalBus,,,,0,3883-parent,1,Braintree,Washington Street,Massachusetts Avenue,3
8391-parent,8391-parent,Baker St opp Dunwell St,,,,42.277573,-71.166864,LocalBus,,,,1,,1,Boston,Baker Street,Dunwell Street,3
8391,8391,Baker St opp Dunwell St,,,,42.277573,-71.166864,LocalBus,,,,0,8391-parent,1,Boston,Baker Street,Dunwell Street,3
3263-parent,3263-parent,1263 Sea St,,,,42.271,-70.951532,LocalBus,,,,1,,1,Quincy,Sea Street,Crosby Street,3
3263,3263,1263 Sea St,,,,42.271,-70.951532,LocalBus,,,,0,3263-parent,1,Quincy,Sea Street,Crosby Street,3
922-parent,922-parent,Cambridge St opp Dustin St,,,,42.350692,-71.145688,LocalBus,,,,1,,1,Boston,Cambridge Street,Dustin Street,3
922,922,Cambridge St opp Dustin St,,,,42.350692,-71.145688,LocalBus,,,,0,922-parent,1,Boston,Cambridge Street,Dustin Street,3
3084-parent,3084-parent,Adams St opp Lonsdale St,,,,42.291359,-71.057091,LocalBus,,,,1,,1,Boston,Adams Street,Lonsdale Street,3
3084,3084,Adams St opp Lonsdale St,,,,42.291359,-71.057091,LocalBus,,,,0,3084-parent,1,Boston,Adams Street,Lonsdale Street,3
2906-parent,2906-parent,Boston St opp Washburn St,,,,42.325805,-71.058965,LocalBus,,,,1,,1,Boston,Boston Street,Ramp - Southbound Frontage Rd To Boston St,3
2906,2906,Boston St opp Washburn St,,,,42.325805,-71.058965,LocalBus,,,,0,2906-parent,1,Boston,Boston Street,Ramp - Southbound Frontage Rd To Boston St,3
6466-parent,6466-parent,Hyde Park Ave @ Clay St,,,,42.25799,-71.12353,LocalBus,,,,1,,1,Boston,Hyde Park Avenue,Clay Street,3
6466,6466,Hyde Park Ave @ Clay St,,,,42.25799,-71.12353,LocalBus,,,,0,6466-parent,1,Boston,Hyde Park Avenue,Clay Street,3
place-MBS-0350,place-MBS-0350,Middleborough,,,,41.887,-70.923209,CR-zone-8,,,,1,,1,Middleborough,,,
place-MBS-0350-0,place-MBS-0350-0,platform 0,,,,41.887,-70.923209,CR-zone-8,,,,0,place-MBS-0350,1,Middleborough,,,2
place-MBS-0350-1,place-MBS-0350-1,platform 1,,,,41.887,-70.923209,CR-zone-8,,,,0,place-MBS-0350,1,Middleborough,,,2
2297-parent,2297-parent,Massachusetts Ave @ Haskell St,,,,42.394341,-71.127033,LocalBus,,,,1,,1,Cambridge,Massachusetts Avenue,Dover Street,3
2297,2297,Massachusetts Ave @ Haskell St,,,,42.394341,-71.127033,LocalBus,,,,0,2297-parent,1,Cambridge,Massachusetts Avenue,Dover Street,3
5476-parent,5476-parent,1332 Eastern Ave opp Prentiss St,,,,42.43103,-71.032624,LocalBus,,,,1,,1,Malden,Eastern Avenue,Prentiss Street,3
5476,5476,1332 Eastern Ave opp Prentiss St,,,,42.43103,-71.032624,LocalBus,,,,0,5476-parent,1,Malden,Eastern Avenue,Prentiss Street,3
9070022-parent,9070022-parent,State,,,,42.359131,-71.056756,,,,,1,,1,Boston,Congress Street,State Street,3
9070022,9070022,State,,,,42.359131,-71.056756,,,,,0,9070022-parent,1,Boston,Congress Street,State Street,3
109857-parent,109857-parent,Tafts Ave @ Otis St,,,,42.359196,-70.970574,LocalBus,,,,1,,0,Winthrop,Tafts Avenue,Otis Street,3
109857,109857,Tafts Ave @ Otis St,,,,42.359196,-70.970574,LocalBus,,,,0,109857-parent,0,Winthrop,Tafts Avenue,Otis Street,3
71648-parent,71648-parent,Washington St from High St to Cobbs Corner,,,,42.148288,-71.150608,LocalBus,,,,1,,1,Canton,Washington Street,High Street,3
71648,71648,Washington St from High St to Cobbs Corner,,,,42.148288,-71.150608,LocalBus,,,,0,71648-parent,1,Canton,Washington Street,High Street,3
3994-parent,3994-parent,S Franklin St @ Linwood St,,,,42.12697,-71.01023,LocalBus,,,,1,,1,Holbrook,South Franklin Street,Francis Street,3
3994,3994,S Franklin St @ Linwood St,,,,42.12697,-71.01023,LocalBus,,,,0,3994-parent,1,Holbrook,South Franklin Street,Francis Street,3
9229-parent,9229-parent,Main St @ E Emerson St,,,,42.458656,-71.06311,LocalBus,,,,1,,1,Melrose,Main Street,West Emerson Street,3
9229,9229,Main St @ E Emerson St,,,,42.458656,-71.06311,LocalBus,,,,0,9229-parent,1,Melrose,Main Street,West Emerson Street,3
17456-parent,17456-parent,Central Ave @ Kennedy Dr,,,,42.438035,-71.029801,LocalBus,,,,1,,1,Malden,Central Avenue,Kennedy Drive,3
17456,17456,Central Ave @ Kennedy Dr,,,,42.438035,-71.029801,LocalBus,,,,0,17456-parent,1,Malden,Central Avenue,Kennedy Drive,3
32912-parent,32912-parent,McGrath Hwy @ Washington St,,,,42.250785,-70.998193,LocalBus,,,,1,,1,Quincy,McGrath Highway,Washington Street,3
32912,32912,McGrath Hwy @ Washington St,,,,42.250785,-70.998193,LocalBus,,,,0,32912-parent,1,Quincy,McGrath Highway,Washington Street,3
937-parent,937-parent,Commonwealth Ave @ Carlton St,,,,42.350075,-71.108712,LocalBus,,,,1,,1,Boston,Commonwealth Avenue,Carlton Street,3
937,937,Commonwealth Ave @ Carlton St,,,,42.350075,-71.108712,LocalBus,,,,0,937-parent,1,Boston,Commonwealth Avenue,Carlton Street,3
8242-parent,8242-parent,Cambridge St @ Lincoln Knoll Ln,,,,42.482525,-71.188211,LocalBus,,,,1,,1,Burlington,Cambridge Street,Lincoln Knoll Lane,3
8242,8242,Cambridge St @ Lincoln Knoll Ln,,,,42.482525,-71.188211,LocalBus,,,,0,8242-parent,1,Burlington,Cambridge Street,Lincoln Knoll Lane,3
9160-parent,9160-parent,Riverside Ave @ Commercial St,,,,42.410984,-71.087957,LocalBus,,,,1,,1,Medford,Riverside Avenue,Fourth Street,3
9160,9160,Riverside Ave @ Commercial St,,,,42.410984,-71.087957,LocalBus,,,,0,9160-parent,1,Medford,Riverside Avenue,Fourth Street,3
9179-parent,9179-parent,Main St @ Water St,,,,42.502413,-71.06981,LocalBus,,,,1,,1,Wakefield,Main Street,Water Street,3
9179,9179,Main St @ Water St,,,,42.502413,-71.06981,LocalBus,,,,0,9179-parent,1,Wakefield,Main Street,Water Street,3
3214-parent,3214-parent,Billings Rd @ Faxon Rd,,,,42.276227,-71.020759,LocalBus,,,,1,,1,Quincy,Billings Road,Rawson Road,3
3214,3214,Billings Rd @ Faxon Rd,,,,42.276227,-71.020759,LocalBus,,,,0,3214-parent,1,Quincy,Billings Road,Rawson Road,3
3972-parent,3972-parent,S Franklin St @ King Rd,,,,42.145817,-71.00876,LocalBus,,,,1,,1,Holbrook,South Franklin Street,King Road,3
3972,3972,S Franklin St @ King Rd,,,,42.145817,-71.00876,LocalBus,,,,0,3972-parent,1,Holbrook,South Franklin Street,King Road,3
15625-parent,15625-parent,Everett Ave @ Revere Beach Pkwy,,,,42.402641,-71.041771,LocalBus,,,,1,,1,Everett,Everett Avenue,Chelsea Street,3
15625,15625,Everett Ave @ Revere Beach Pkwy,,,,42.402641,-71.041771,LocalBus,,,,0,15625-parent,1,Everett,Everett Avenue,Chelsea Street,3
2374-parent,2374-parent,Boston Ave @ North St,,,,42.414198,-71.125938,LocalBus,,,,1,,1,Medford,Boston Avenue,North Street,3
2374,2374,Boston Ave @ North St,,,,42.414198,-71.125938,LocalBus,,,,0,2374-parent,1,Medford,Boston Avenue,North Street,3
1301-parent,1301-parent,7 Winship St,,,,42.348814,-71.150755,LocalBus,,,,1,,1,Boston,Winship Street,Washington Street,3
1301,1301,7 Winship St,,,,42.348814,-71.150755,LocalBus,,,,0,1301-parent,1,Boston,Winship Street,Washington Street,3
6863-parent,6863-parent,Broadway @ Warwick St,,,,42.489647,-70.958567,LocalBus,,,,1,,1,Lynn,Broadway,Warwick Street,3
6863,6863,Broadway @ Warwick St,,,,42.489647,-70.958567,LocalBus,,,,0,6863-parent,1,Lynn,Broadway,Warwick Street,3
9083-parent,9083-parent,East St @ Enmore Rd,,,,42.45968,-71.049025,LocalBus,,,,1,,1,Melrose,East Street,Enmore Road,3
9083,9083,East St @ Enmore Rd,,,,42.45968,-71.049025,LocalBus,,,,0,9083-parent,1,Melrose,East Street,Enmore Road,3
66854-parent,66854-parent,Euclid Ave @ Chase St,,,,42.48409,-70.946878,LocalBus,,,,1,,1,Lynn,Euclid Avenue,Chase Road,3
66854,66854,Euclid Ave @ Chase St,,,,42.48409,-70.946878,LocalBus,,,,0,66854-parent,1,Lynn,Euclid Avenue,Chase Road,3
153-parent,153-parent,W Broadway @ B St,,,,42.340642,-71.053809,LocalBus,,,,1,,1,Boston,West Broadway,B Street,3
153,153,W Broadway @ B St,,,,42.340642,-71.053809,LocalBus,,,,0,153-parent,1,Boston,West Broadway,B Street,3
4168-parent,4168-parent,N Main St @ Stacy St,,,,42.195446,-71.060912,LocalBus,,,,1,,1,Randolph,North Main Street,Stacy Street,3
4168,4168,N Main St @ Stacy St,,,,42.195446,-71.060912,LocalBus,,,,0,4168-parent,1,Randolph,North Main Street,Stacy Street,3
5619-parent,5619-parent,125 Washington Ave opp Orange St,,,,42.396807,-71.031703,LocalBus,,,,1,,1,Chelsea,Washington Avenue,Orange Street,3
5619,5619,125 Washington Ave opp Orange St,,,,42.396807,-71.031703,LocalBus,,,,0,5619-parent,1,Chelsea,Washington Avenue,Orange Street,3
7833-parent,7833-parent,Commonwealth Ave @ Auburn St,,,,42.344937,-71.240918,LocalBus,,,,1,,1,Newton,Commonwealth Avenue,Auburn Street,3
7833,7833,Commonwealth Ave @ Auburn St,,,,42.344937,-71.240918,LocalBus,,,,0,7833-parent,1,Newton,Commonwealth Avenue,Auburn Street,3
3635-parent,3635-parent,Washington St @ Pond St,,,,42.249647,-70.991856,LocalBus,,,,1,,1,Quincy,Washington Street,Fowler Street,3
3635,3635,Washington St @ Pond St,,,,42.249647,-70.991856,LocalBus,,,,0,3635-parent,1,Quincy,Washington Street,Fowler Street,3
6944-parent,6944-parent,Main St @ Richardson St,,,,42.470881,-71.150117,LocalBus,,,,1,,1,Woburn,Main Street,Richardson Street,3
6944,6944,Main St @ Richardson St,,,,42.470881,-71.150117,LocalBus,,,,0,6944-parent,1,Woburn,Main Street,Richardson Street,3
1486-parent,1486-parent,Dudley St @ Magazine St,,,,42.325142,-71.074807,LocalBus,,,,1,,1,Boston,Dudley Street,Magazine Street,3
1486,1486,Dudley St @ Magazine St,,,,42.325142,-71.074807,LocalBus,,,,0,1486-parent,1,Boston,Dudley Street,Magazine Street,3
17166-parent,17166-parent,Cabot St @ Stone St,,,,42.542877,-70.883524,LocalBus,,,,1,,1,Beverly,Cabot Street,School Street,3
17166,17166,Cabot St @ Stone St,,,,42.542877,-70.883524,LocalBus,,,,0,17166-parent,1,Beverly,Cabot Street,School Street,3
81687-parent,81687-parent,Waltham St @ Lodge Rd,,,,42.361467,-71.223558,LocalBus,,,,1,,0,Newton,Waltham Street,Lodge Road,3
81687,81687,Waltham St @ Lodge Rd,,,,42.361467,-71.223558,LocalBus,,,,0,81687-parent,0,Newton,Waltham Street,Lodge Road,3
13824-parent,13824-parent,Middle St opp Mediterranean Dr,,,,42.189731,-70.952633,LocalBus,,,,1,,1,Weymouth,Middle Street,,3
13824,13824,Middle St opp Mediterranean Dr,,,,42.189731,-70.952633,LocalBus,,,,0,13824-parent,1,Weymouth,Middle Street,,3
5874-parent,5874-parent,Bennington St @ Moore St,,,,42.382611,-71.018257,LocalBus,,,,1,,1,Boston,Bennington Street,Moore Street,3
5874,5874,Bennington St @ Moore St,,,,42.382611,-71.018257,LocalBus,,,,0,5874-parent,1,Boston,Bennington Street,Moore Street,3
137-parent,137-parent,Charles Park Rd @ Rivermoor St,,,,42.278907,-71.175492,LocalBus,,,,1,,1,Boston,Charles Park Road,Rivermoor Street,3
137,137,Charles Park Rd @ Rivermoor St,,,,42.278907,-71.175492,LocalBus,,,,0,137-parent,1,Boston,Charles Park Road,Rivermoor Street,3
8635-parent,8635-parent,Marrett Rd @ Waltham St,,,,42.435732,-71.235184,LocalBus,,,,1,,1,Lexington,Marrett Road,Waltham Street,3
8635,8635,Marrett Rd @ Waltham St,,,,42.435732,-71.235184,LocalBus,,,,0,8635-parent,1,Lexington,Marrett Road,Waltham Street,3
4721-parent,4721-parent,McClellan Highway @ Boardman St,,,,42.39172,-71.013117,LocalBus,,,,1,,1,Boston,McClellan Highway,Boardman Street,3
4721,4721,McClellan Highway @ Boardman St,,,,42.39172,-71.013117,LocalBus,,,,0,4721-parent,1,Boston,McClellan Highway,Boardman Street,3
14465-parent,14465-parent,Highland Ave @ Hawthorne Sq,,,,42.504875,-70.921301,LocalBus,,,,1,,1,Salem,Highland Avenue,,3
14465,14465,Highland Ave @ Hawthorne Sq,,,,42.504875,-70.921301,LocalBus,,,,0,14465-parent,1,Salem,Highland Avenue,,3
9115-parent,9115-parent,Main St opp Richardson St,,,,42.460897,-71.140856,LocalBus,,,,1,,0,Winchester,Main Street,Richardson Street,3
9115,9115,Main St opp Richardson St,,,,42.460897,-71.140856,LocalBus,,,,0,9115-parent,0,Winchester,Main Street,Richardson Street,3
3342-parent,3342-parent,Copeland St @ Cross St,,,,42.244965,-71.026465,LocalBus,,,,1,,1,Quincy,Copeland Street,Cross Street,3
3342,3342,Copeland St @ Cross St,,,,42.244965,-71.026465,LocalBus,,,,0,3342-parent,1,Quincy,Copeland Street,Cross Street,3
3817-parent,3817-parent,Federal St @ Summer St,,,,42.206968,-70.96496,LocalBus,,,,1,,1,Weymouth,Federal Street,Summer Street,3
3817,3817,Federal St @ Summer St,,,,42.206968,-70.96496,LocalBus,,,,0,3817-parent,1,Weymouth,Federal Street,Summer Street,3
4770-parent,4770-parent,383 Paradise Rd,,,,42.480571,-70.903739,LocalBus,,,,1,,1,Swampscott,Paradise Road,,3
4770,4770,383 Paradise Rd,,,,42.480571,-70.903739,LocalBus,,,,0,4770-parent,1,Swampscott,Paradise Road,,3
65541-parent,65541-parent,Washington St @ Prospect St,,,,42.345765,-71.233474,LocalBus,,,,1,,1,Newton,Washington Street,Prospect Street,3
65541,65541,Washington St @ Prospect St,,,,42.345765,-71.233474,LocalBus,,,,0,65541-parent,1,Newton,Washington Street,Prospect Street,3
1406-parent,1406-parent,Cambridge St @ Norfolk St,,,,42.373049,-71.096041,LocalBus,,,,1,,1,Cambridge,Cambridge Street,Norfolk Street,3
1406,1406,Cambridge St @ Norfolk St,,,,42.373049,-71.096041,LocalBus,,,,0,1406-parent,1,Cambridge,Cambridge Street,Norfolk Street,3
5569-parent,5569-parent,Ferry St @ Clarence St,,,,42.41173,-71.04559,LocalBus,,,,1,,1,Everett,Ferry Street,Clarence Street,3
